borough,communitydistrict,waste type,month,quantity
Manhattan,1,mgp,4,224.7
Manhattan,1,other organics,4,0
Manhattan,1,paper,4,315.2
Manhattan,1,refuse,4,1530.6
Manhattan,1,res organics,4,18
Manhattan,1,school organic,4,0
Manhattan,1,xmastree,4,0
Manhattan,10,leaves organic,4,0
Manhattan,10,mgp,4,262.9
Manhattan,10,other organics,4,0
Manhattan,10,paper,4,268.8
Manhattan,10,refuse,4,6046.1
Manhattan,10,res organics,4,40
Manhattan,10,school organic,4,0
Manhattan,10,xmastree,4,0
Manhattan,11,leaves organic,4,0
Manhattan,11,mgp,4,193.4
Manhattan,11,other organics,4,0
Manhattan,11,paper,4,244.8
Manhattan,11,refuse,4,2415.1
Manhattan,11,res organics,4,30.6
Manhattan,11,school organic,4,48
Manhattan,11,xmastree,4,0
Manhattan,12,leaves organic,4,0
Manhattan,12,mgp,4,467.7
Manhattan,12,other organics,4,0
Manhattan,12,paper,4,418.6
Manhattan,12,refuse,4,4652.3
Manhattan,12,res organics,4,73.1
Manhattan,12,school organic,4,47.7
Manhattan,12,xmastree,4,0
Manhattan,2,leaves organic,4,0
Manhattan,2,mgp,4,301
Manhattan,2,other organics,4,10
Manhattan,2,paper,4,403.7
Manhattan,2,refuse,4,2081.9
Manhattan,2,res organics,4,51.5
Manhattan,2,school organic,4,24.7
Manhattan,2,xmastree,4,0
Manhattan,3,leaves organic,4,0
Manhattan,3,mgp,4,338.7
Manhattan,3,other organics,4,0
Manhattan,3,paper,4,427.2
Manhattan,3,refuse,4,5754.5
Manhattan,3,res organics,4,49.1
Manhattan,3,school organic,4,38
Manhattan,3,xmastree,4,0
Manhattan,4,leaves organic,4,0
Manhattan,4,mgp,4,324
Manhattan,4,other organics,4,16.1
Manhattan,4,paper,4,594.4
Manhattan,4,refuse,4,3191.1
Manhattan,4,res organics,4,56.9
Manhattan,4,school organic,4,0
Manhattan,4,xmastree,4,0
Manhattan,5,leaves organic,4,0
Manhattan,5,mgp,4,192.9
Manhattan,5,other organics,4,0
Manhattan,5,paper,4,270.7
Manhattan,5,refuse,4,1653.3
Manhattan,5,res organics,4,24.5
Manhattan,5,school organic,4,0
Manhattan,5,xmastree,4,0
Manhattan,6,leaves organic,4,0
Manhattan,6,mgp,4,343.1
Manhattan,6,other organics,4,0
Manhattan,6,paper,4,656.9
Manhattan,6,refuse,4,3102.6
Manhattan,6,res organics,4,55.7
Manhattan,6,school organic,4,0
Manhattan,6,xmastree,4,0
Manhattan,7,leaves organic,4,0
Manhattan,7,mgp,4,670.2
Manhattan,7,other organics,4,0
Manhattan,7,paper,4,888.5
Manhattan,7,refuse,4,4290.7
Manhattan,7,res organics,4,226.3
Manhattan,7,school organic,4,36.3
Manhattan,7,xmastree,4,0
Manhattan,8,leaves organic,4,0
Manhattan,8,mgp,4,702.8
Manhattan,8,other organics,4,9.6
Manhattan,8,paper,4,986.1
Manhattan,8,refuse,4,5260.1
Manhattan,8,res organics,4,122.7
Manhattan,8,school organic,4,0
Manhattan,8,xmastree,4,0
Manhattan,9,leaves organic,4,0
Manhattan,9,mgp,4,214.8
Manhattan,9,other organics,4,3.4
Manhattan,9,paper,4,223.6
Manhattan,9,refuse,4,2212.2
Manhattan,9,res organics,4,42.4
Manhattan,9,school organic,4,73.9
Manhattan,9,xmastree,4,0
Manhattan,1,leaves organic,5,0
Manhattan,1,mgp,5,269.2
Manhattan,1,other organics,5,0
Manhattan,1,paper,5,385.6
Manhattan,1,refuse,5,1696.4
Manhattan,1,res organics,5,28.6
Manhattan,1,school organic,5,0
Manhattan,1,xmastree,5,0
Manhattan,10,leaves organic,5,0
Manhattan,10,mgp,5,278.7
Manhattan,10,other organics,5,0
Manhattan,10,paper,5,276.9
Manhattan,10,refuse,5,6365.3
Manhattan,10,res organics,5,46.5
Manhattan,10,school organic,5,0
Manhattan,10,xmastree,5,0
Manhattan,11,leaves organic,5,0
Manhattan,11,mgp,5,176
Manhattan,11,other organics,5,5.1
Manhattan,11,paper,5,234.2
Manhattan,11,refuse,5,2574.8
Manhattan,11,res organics,5,26.5
Manhattan,11,school organic,5,62.3
Manhattan,11,xmastree,5,0
Manhattan,12,leaves organic,5,0
Manhattan,12,mgp,5,489.9
Manhattan,12,other organics,5,0
Manhattan,12,paper,5,457.5
Manhattan,12,refuse,5,4899.1
Manhattan,12,res organics,5,97.7
Manhattan,12,school organic,5,54.6
Manhattan,12,xmastree,5,0
Manhattan,2,leaves organic,5,0
Manhattan,2,mgp,5,289
Manhattan,2,other organics,5,6.9
Manhattan,2,paper,5,403.3
Manhattan,2,refuse,5,2245.2
Manhattan,2,res organics,5,61.6
Manhattan,2,school organic,5,32.4
Manhattan,2,xmastree,5,0
Manhattan,3,leaves organic,5,0
Manhattan,3,mgp,5,370.6
Manhattan,3,other organics,5,0
Manhattan,3,paper,5,479.7
Manhattan,3,refuse,5,6234.4
Manhattan,3,res organics,5,60.5
Manhattan,3,school organic,5,49.8
Manhattan,3,xmastree,5,0
Manhattan,4,leaves organic,5,0
Manhattan,4,mgp,5,388.3
Manhattan,4,other organics,5,9.6
Manhattan,4,paper,5,701.9
Manhattan,4,refuse,5,3419.1
Manhattan,4,res organics,5,84.5
Manhattan,4,school organic,5,0
Manhattan,4,xmastree,5,0
Manhattan,5,leaves organic,5,0
Manhattan,5,mgp,5,170.3
Manhattan,5,other organics,5,0
Manhattan,5,paper,5,269.6
Manhattan,5,refuse,5,1817.5
Manhattan,5,res organics,5,30.6
Manhattan,5,school organic,5,0
Manhattan,5,xmastree,5,0
Manhattan,6,leaves organic,5,0
Manhattan,6,mgp,5,422.4
Manhattan,6,other organics,5,0
Manhattan,6,paper,5,788.8
Manhattan,6,refuse,5,3321.2
Manhattan,6,res organics,5,87.1
Manhattan,6,school organic,5,0
Manhattan,6,xmastree,5,0
Manhattan,7,leaves organic,5,0
Manhattan,7,mgp,5,731.2
Manhattan,7,other organics,5,0
Manhattan,7,paper,5,1024
Manhattan,7,refuse,5,4594.3
Manhattan,7,res organics,5,283.1
Manhattan,7,school organic,5,43.8
Manhattan,7,xmastree,5,0
Manhattan,8,leaves organic,5,0
Manhattan,8,mgp,5,777.5
Manhattan,8,other organics,5,6.9
Manhattan,8,paper,5,1098.7
Manhattan,8,refuse,5,5643.1
Manhattan,8,res organics,5,173.3
Manhattan,8,school organic,5,0
Manhattan,8,xmastree,5,0
Manhattan,9,leaves organic,5,0
Manhattan,9,mgp,5,289.3
Manhattan,9,other organics,5,0
Manhattan,9,paper,5,302.4
Manhattan,9,refuse,5,2331.2
Manhattan,9,res organics,5,61.9
Manhattan,9,school organic,5,89.2
Manhattan,9,xmastree,5,0
Manhattan,1,leaves organic,6,0
Manhattan,1,mgp,6,226.6
Manhattan,1,other organics,6,0
Manhattan,1,paper,6,337.8
Manhattan,1,refuse,6,1552.8
Manhattan,1,res organics,6,23.9
Manhattan,1,school organic,6,0
Manhattan,1,xmastree,6,0
Manhattan,10,leaves organic,6,0
Manhattan,10,mgp,6,238
Manhattan,10,other organics,6,0
Manhattan,10,paper,6,257.5
Manhattan,10,refuse,6,5862.2
Manhattan,10,res organics,6,40.6
Manhattan,10,school organic,6,0
Manhattan,10,xmastree,6,0
Manhattan,11,leaves organic,6,0
Manhattan,11,mgp,6,158.9
Manhattan,11,other organics,6,8.5
Manhattan,11,paper,6,217.9
Manhattan,11,refuse,6,2555.8
Manhattan,11,res organics,6,23.1
Manhattan,11,school organic,6,28
Manhattan,11,xmastree,6,0
Manhattan,12,leaves organic,6,0
Manhattan,12,mgp,6,418.6
Manhattan,12,other organics,6,0
Manhattan,12,paper,6,405.7
Manhattan,12,refuse,6,4887.2
Manhattan,12,res organics,6,89.2
Manhattan,12,school organic,6,37.2
Manhattan,12,xmastree,6,0
Manhattan,2,leaves organic,6,0
Manhattan,2,mgp,6,265.2
Manhattan,2,other organics,6,7
Manhattan,2,paper,6,402.3
Manhattan,2,refuse,6,2176
Manhattan,2,res organics,6,59.8
Manhattan,2,school organic,6,20.6
Manhattan,2,xmastree,6,0
Manhattan,3,leaves organic,6,0
Manhattan,3,mgp,6,330.4
Manhattan,3,other organics,6,0
Manhattan,3,paper,6,444.3
Manhattan,3,refuse,6,6049.1
Manhattan,3,res organics,6,53.3
Manhattan,3,school organic,6,38
Manhattan,3,xmastree,6,0
Manhattan,4,leaves organic,6,0
Manhattan,4,mgp,6,309.2
Manhattan,4,other organics,6,5.8
Manhattan,4,paper,6,614.9
Manhattan,4,refuse,6,3483.4
Manhattan,4,res organics,6,66.9
Manhattan,4,school organic,6,0
Manhattan,4,xmastree,6,0
Manhattan,5,leaves organic,6,0
Manhattan,5,mgp,6,150.5
Manhattan,5,other organics,6,0
Manhattan,5,paper,6,247.4
Manhattan,5,refuse,6,1808.8
Manhattan,5,res organics,6,26.8
Manhattan,5,school organic,6,0
Manhattan,5,xmastree,6,0
Manhattan,6,leaves organic,6,0
Manhattan,6,mgp,6,334.4
Manhattan,6,other organics,6,0
Manhattan,6,paper,6,682.7
Manhattan,6,refuse,6,3166.2
Manhattan,6,res organics,6,69
Manhattan,6,school organic,6,0
Manhattan,6,xmastree,6,0
Manhattan,7,leaves organic,6,0
Manhattan,7,mgp,6,652.3
Manhattan,7,other organics,6,0
Manhattan,7,paper,6,925.8
Manhattan,7,refuse,6,4451.4
Manhattan,7,res organics,6,243.9
Manhattan,7,school organic,6,29.6
Manhattan,7,xmastree,6,0
Manhattan,8,leaves organic,6,0
Manhattan,8,mgp,6,652.4
Manhattan,8,other organics,6,6.7
Manhattan,8,paper,6,952
Manhattan,8,refuse,6,5206.4
Manhattan,8,res organics,6,148
Manhattan,8,school organic,6,0
Manhattan,8,xmastree,6,0
Manhattan,9,leaves organic,6,0
Manhattan,9,mgp,6,226.5
Manhattan,9,other organics,6,0
Manhattan,9,paper,6,255.8
Manhattan,9,refuse,6,2256.6
Manhattan,9,res organics,6,49.7
Manhattan,9,school organic,6,61.9
Manhattan,9,xmastree,6,0
Manhattan,1,leaves organic,7,0
Manhattan,1,mgp,7,216.2
Manhattan,1,other organics,7,0
Manhattan,1,paper,7,337.2
Manhattan,1,refuse,7,1592.7
Manhattan,1,res organics,7,20.1
Manhattan,1,school organic,7,0
Manhattan,1,xmastree,7,0
Manhattan,10,leaves organic,7,0
Manhattan,10,mgp,7,282.8
Manhattan,10,other organics,7,0
Manhattan,10,paper,7,300.2
Manhattan,10,refuse,7,6332.1
Manhattan,10,res organics,7,41.3
Manhattan,10,school organic,7,27.3
Manhattan,10,xmastree,7,0
Manhattan,11,leaves organic,7,0
Manhattan,11,mgp,7,189.6
Manhattan,11,other organics,7,6.7
Manhattan,11,paper,7,238.2
Manhattan,11,refuse,7,2545.3
Manhattan,11,res organics,7,25.2
Manhattan,11,school organic,7,0
Manhattan,11,xmastree,7,0
Manhattan,12,leaves organic,7,0
Manhattan,12,mgp,7,502.5
Manhattan,12,other organics,7,0
Manhattan,12,paper,7,450
Manhattan,12,refuse,7,4912.9
Manhattan,12,res organics,7,99.8
Manhattan,12,school organic,7,0
Manhattan,12,xmastree,7,0
Manhattan,2,leaves organic,7,0
Manhattan,2,mgp,7,263
Manhattan,2,other organics,7,5.3
Manhattan,2,paper,7,390.8
Manhattan,2,refuse,7,2045
Manhattan,2,res organics,7,53.5
Manhattan,2,school organic,7,0
Manhattan,2,xmastree,7,0
Manhattan,3,leaves organic,7,0
Manhattan,3,mgp,7,356
Manhattan,3,other organics,7,0
Manhattan,3,paper,7,483.8
Manhattan,3,refuse,7,6104.4
Manhattan,3,res organics,7,55.2
Manhattan,3,school organic,7,19
Manhattan,3,xmastree,7,0
Manhattan,4,leaves organic,7,0
Manhattan,4,mgp,7,333.5
Manhattan,4,other organics,7,11.1
Manhattan,4,paper,7,659.8
Manhattan,4,refuse,7,3309
Manhattan,4,res organics,7,50.6
Manhattan,4,school organic,7,36.1
Manhattan,4,xmastree,7,0
Manhattan,5,leaves organic,7,0
Manhattan,5,mgp,7,163.9
Manhattan,5,other organics,7,0
Manhattan,5,paper,7,282.9
Manhattan,5,refuse,7,1842.3
Manhattan,5,res organics,7,28.7
Manhattan,5,school organic,7,0
Manhattan,5,xmastree,7,0
Manhattan,6,leaves organic,7,0
Manhattan,6,mgp,7,362.9
Manhattan,6,other organics,7,0
Manhattan,6,paper,7,731.7
Manhattan,6,refuse,7,3309
Manhattan,6,res organics,7,70
Manhattan,6,school organic,7,0
Manhattan,6,xmastree,7,0
Manhattan,7,leaves organic,7,0
Manhattan,7,mgp,7,622.8
Manhattan,7,other organics,7,0
Manhattan,7,paper,7,873.1
Manhattan,7,refuse,7,4311
Manhattan,7,res organics,7,234.7
Manhattan,7,school organic,7,30.3
Manhattan,7,xmastree,7,0
Manhattan,8,leaves organic,7,0
Manhattan,8,mgp,7,656.1
Manhattan,8,other organics,7,6.4
Manhattan,8,paper,7,937.3
Manhattan,8,refuse,7,5198.3
Manhattan,8,res organics,7,137.7
Manhattan,8,school organic,7,0
Manhattan,8,xmastree,7,0
Manhattan,9,leaves organic,7,0
Manhattan,9,mgp,7,226.7
Manhattan,9,other organics,7,0
Manhattan,9,paper,7,237.7
Manhattan,9,refuse,7,2253.2
Manhattan,9,res organics,7,47.6
Manhattan,9,school organic,7,26.7
Manhattan,9,xmastree,7,0
Manhattan,1,leaves organic,8,0
Manhattan,1,mgp,8,222.6
Manhattan,1,other organics,8,0
Manhattan,1,paper,8,339
Manhattan,1,refuse,8,1464.9
Manhattan,1,res organics,8,19.5
Manhattan,1,school organic,8,0
Manhattan,1,xmastree,8,0
Manhattan,10,leaves organic,8,0
Manhattan,10,mgp,8,246.2
Manhattan,10,other organics,8,0
Manhattan,10,paper,8,274.6
Manhattan,10,refuse,8,5989
Manhattan,10,res organics,8,37.6
Manhattan,10,school organic,8,12.5
Manhattan,10,xmastree,8,0
Manhattan,11,leaves organic,8,0
Manhattan,11,mgp,8,160.9
Manhattan,11,other organics,8,9.3
Manhattan,11,paper,8,201.6
Manhattan,11,refuse,8,2359.4
Manhattan,11,res organics,8,20.6
Manhattan,11,school organic,8,0
Manhattan,11,xmastree,8,0
Manhattan,12,leaves organic,8,0
Manhattan,12,mgp,8,440.2
Manhattan,12,other organics,8,0
Manhattan,12,paper,8,382.9
Manhattan,12,refuse,8,4586.2
Manhattan,12,res organics,8,90.4
Manhattan,12,school organic,8,0
Manhattan,12,xmastree,8,0
Manhattan,2,leaves organic,8,0
Manhattan,2,mgp,8,226.9
Manhattan,2,other organics,8,6.6
Manhattan,2,paper,8,333.8
Manhattan,2,refuse,8,1994.2
Manhattan,2,res organics,8,48.7
Manhattan,2,school organic,8,0
Manhattan,2,xmastree,8,0
Manhattan,3,leaves organic,8,0
Manhattan,3,mgp,8,330.8
Manhattan,3,other organics,8,0
Manhattan,3,paper,8,452.1
Manhattan,3,refuse,8,5837.5
Manhattan,3,res organics,8,58.1
Manhattan,3,school organic,8,11.3
Manhattan,3,xmastree,8,0
Manhattan,4,leaves organic,8,0
Manhattan,4,mgp,8,337.9
Manhattan,4,other organics,8,7.1
Manhattan,4,paper,8,657.7
Manhattan,4,refuse,8,3173.4
Manhattan,4,res organics,8,57.2
Manhattan,4,school organic,8,32.5
Manhattan,4,xmastree,8,0
Manhattan,5,leaves organic,8,0
Manhattan,5,mgp,8,146.8
Manhattan,5,other organics,8,0
Manhattan,5,paper,8,247.1
Manhattan,5,refuse,8,1713.9
Manhattan,5,res organics,8,22.5
Manhattan,5,school organic,8,0
Manhattan,5,xmastree,8,0
Manhattan,6,leaves organic,8,0
Manhattan,6,mgp,8,352.5
Manhattan,6,other organics,8,0
Manhattan,6,paper,8,704.6
Manhattan,6,refuse,8,3074
Manhattan,6,res organics,8,69
Manhattan,6,school organic,8,0
Manhattan,6,xmastree,8,0
Manhattan,7,leaves organic,8,0
Manhattan,7,mgp,8,616.5
Manhattan,7,other organics,8,0
Manhattan,7,paper,8,876.6
Manhattan,7,refuse,8,4062.2
Manhattan,7,res organics,8,223.7
Manhattan,7,school organic,8,16.6
Manhattan,7,xmastree,8,0
Manhattan,8,leaves organic,8,0
Manhattan,8,mgp,8,612.4
Manhattan,8,other organics,8,6.7
Manhattan,8,paper,8,879.3
Manhattan,8,refuse,8,4771.6
Manhattan,8,res organics,8,139
Manhattan,8,school organic,8,0
Manhattan,8,xmastree,8,0
Manhattan,9,leaves organic,8,0
Manhattan,9,mgp,8,246
Manhattan,9,other organics,8,0
Manhattan,9,paper,8,267.6
Manhattan,9,refuse,8,2160.6
Manhattan,9,res organics,8,54.7
Manhattan,9,school organic,8,12.3
Manhattan,9,xmastree,8,0
Manhattan,1,leaves organic,9,0
Manhattan,1,mgp,9,216.9
Manhattan,1,other organics,9,0
Manhattan,1,paper,9,356.2
Manhattan,1,refuse,9,1679.2
Manhattan,1,res organics,9,22.2
Manhattan,1,school organic,9,0
Manhattan,1,xmastree,9,0
Manhattan,10,leaves organic,9,0
Manhattan,10,mgp,9,242.8
Manhattan,10,other organics,9,0
Manhattan,10,paper,9,277.5
Manhattan,10,refuse,9,6112.6
Manhattan,10,res organics,9,42
Manhattan,10,school organic,9,52.2
Manhattan,10,xmastree,9,0
Manhattan,11,leaves organic,9,0
Manhattan,11,mgp,9,158.5
Manhattan,11,other organics,9,11.4
Manhattan,11,paper,9,209
Manhattan,11,refuse,9,2429.8
Manhattan,11,res organics,9,21.4
Manhattan,11,school organic,9,0
Manhattan,11,xmastree,9,0
Manhattan,12,leaves organic,9,0
Manhattan,12,mgp,9,432.6
Manhattan,12,other organics,9,0
Manhattan,12,paper,9,397.9
Manhattan,12,refuse,9,4838.1
Manhattan,12,res organics,9,79.8
Manhattan,12,school organic,9,44.3
Manhattan,12,xmastree,9,0
Manhattan,2,leaves organic,9,0
Manhattan,2,mgp,9,266.5
Manhattan,2,other organics,9,7.6
Manhattan,2,paper,9,435.4
Manhattan,2,refuse,9,2164.2
Manhattan,2,res organics,9,53.8
Manhattan,2,school organic,9,29.4
Manhattan,2,xmastree,9,0
Manhattan,3,leaves organic,9,0
Manhattan,3,mgp,9,308.8
Manhattan,3,other organics,9,0
Manhattan,3,paper,9,447
Manhattan,3,refuse,9,6071.4
Manhattan,3,res organics,9,48.2
Manhattan,3,school organic,9,39.7
Manhattan,3,xmastree,9,0
Manhattan,4,leaves organic,9,0
Manhattan,4,mgp,9,307.6
Manhattan,4,other organics,9,6.4
Manhattan,4,paper,9,639.3
Manhattan,4,refuse,9,3357.1
Manhattan,4,res organics,9,62
Manhattan,4,school organic,9,0
Manhattan,4,xmastree,9,0
Manhattan,5,leaves organic,9,0
Manhattan,5,mgp,9,157.7
Manhattan,5,other organics,9,0
Manhattan,5,paper,9,267.3
Manhattan,5,refuse,9,1789.3
Manhattan,5,res organics,9,23.5
Manhattan,5,school organic,9,0
Manhattan,5,xmastree,9,0
Manhattan,6,leaves organic,9,0
Manhattan,6,mgp,9,323.2
Manhattan,6,other organics,9,0
Manhattan,6,paper,9,716
Manhattan,6,refuse,9,3270.1
Manhattan,6,res organics,9,63.2
Manhattan,6,school organic,9,0
Manhattan,6,xmastree,9,0
Manhattan,7,leaves organic,9,0
Manhattan,7,mgp,9,641.4
Manhattan,7,other organics,9,0
Manhattan,7,paper,9,963
Manhattan,7,refuse,9,4540
Manhattan,7,res organics,9,245.8
Manhattan,7,school organic,9,38.3
Manhattan,7,xmastree,9,0
Manhattan,8,leaves organic,9,0
Manhattan,8,mgp,9,653.5
Manhattan,8,other organics,9,7.5
Manhattan,8,paper,9,1009.1
Manhattan,8,refuse,9,5473.3
Manhattan,8,res organics,9,149.4
Manhattan,8,school organic,9,0
Manhattan,8,xmastree,9,0
Manhattan,9,leaves organic,9,0
Manhattan,9,mgp,9,212.3
Manhattan,9,other organics,9,0
Manhattan,9,paper,9,273.5
Manhattan,9,refuse,9,2201.3
Manhattan,9,res organics,9,50.9
Manhattan,9,school organic,9,81.7
Manhattan,9,xmastree,9,0
Manhattan,1,leaves organic,10,0
Manhattan,1,mgp,10,255.8
Manhattan,1,other organics,10,0
Manhattan,1,paper,10,400.9
Manhattan,1,refuse,10,1651.7
Manhattan,1,res organics,10,30.5
Manhattan,1,school organic,10,0
Manhattan,1,xmastree,10,0
Manhattan,10,leaves organic,10,0
Manhattan,10,mgp,10,275.2
Manhattan,10,other organics,10,0
Manhattan,10,paper,10,293.7
Manhattan,10,refuse,10,6207
Manhattan,10,res organics,10,49.6
Manhattan,10,school organic,10,67.3
Manhattan,10,xmastree,10,0
Manhattan,11,leaves organic,10,0
Manhattan,11,mgp,10,172.9
Manhattan,11,other organics,10,8.3
Manhattan,11,paper,10,228.5
Manhattan,11,refuse,10,2456.3
Manhattan,11,res organics,10,28
Manhattan,11,school organic,10,0
Manhattan,11,xmastree,10,0
Manhattan,12,leaves organic,10,0
Manhattan,12,mgp,10,472.8
Manhattan,12,other organics,10,0
Manhattan,12,paper,10,450.8
Manhattan,12,refuse,10,4866.5
Manhattan,12,res organics,10,87.7
Manhattan,12,school organic,10,58.6
Manhattan,12,xmastree,10,0
Manhattan,2,leaves organic,10,0
Manhattan,2,mgp,10,281.6
Manhattan,2,other organics,10,5.5
Manhattan,2,paper,10,437.3
Manhattan,2,refuse,10,2268.4
Manhattan,2,res organics,10,57.3
Manhattan,2,school organic,10,34.5
Manhattan,2,xmastree,10,0
Manhattan,3,leaves organic,10,0
Manhattan,3,mgp,10,358.3
Manhattan,3,other organics,10,0
Manhattan,3,paper,10,482.5
Manhattan,3,refuse,10,6099
Manhattan,3,res organics,10,61.5
Manhattan,3,school organic,10,43.3
Manhattan,3,xmastree,10,0
Manhattan,4,leaves organic,10,0
Manhattan,4,mgp,10,355.4
Manhattan,4,other organics,10,7.4
Manhattan,4,paper,10,709.8
Manhattan,4,refuse,10,3409
Manhattan,4,res organics,10,74.2
Manhattan,4,school organic,10,0
Manhattan,4,xmastree,10,0
Manhattan,5,leaves organic,10,0
Manhattan,5,mgp,10,166.2
Manhattan,5,other organics,10,0
Manhattan,5,paper,10,289.7
Manhattan,5,refuse,10,1810.1
Manhattan,5,res organics,10,24.3
Manhattan,5,school organic,10,0
Manhattan,5,xmastree,10,0
Manhattan,6,leaves organic,10,0
Manhattan,6,mgp,10,393.6
Manhattan,6,other organics,10,0
Manhattan,6,paper,10,791.9
Manhattan,6,refuse,10,3316.7
Manhattan,6,res organics,10,75.5
Manhattan,6,school organic,10,0
Manhattan,6,xmastree,10,0
Manhattan,7,leaves organic,10,0
Manhattan,7,mgp,10,674.4
Manhattan,7,other organics,10,0
Manhattan,7,paper,10,989.1
Manhattan,7,refuse,10,4529.1
Manhattan,7,res organics,10,267.1
Manhattan,7,school organic,10,46.3
Manhattan,7,xmastree,10,0
Manhattan,8,leaves organic,10,0
Manhattan,8,mgp,10,743
Manhattan,8,other organics,10,5.5
Manhattan,8,paper,10,1106.2
Manhattan,8,refuse,10,5516.8
Manhattan,8,res organics,10,178.8
Manhattan,8,school organic,10,0
Manhattan,8,xmastree,10,0
Manhattan,9,leaves organic,10,0
Manhattan,9,mgp,10,238.1
Manhattan,9,other organics,10,0
Manhattan,9,paper,10,269.5
Manhattan,9,refuse,10,2246.7
Manhattan,9,res organics,10,64.6
Manhattan,9,school organic,10,103.4
Manhattan,9,xmastree,10,0
Manhattan,1,leaves organic,11,0
Manhattan,1,mgp,11,205.5
Manhattan,1,other organics,11,0
Manhattan,1,paper,11,333.6
Manhattan,1,refuse,11,1574.4
Manhattan,1,res organics,11,23.9
Manhattan,1,school organic,11,0
Manhattan,1,xmastree,11,0
Manhattan,10,leaves organic,11,0
Manhattan,10,mgp,11,209.7
Manhattan,10,other organics,11,0.4
Manhattan,10,paper,11,252.4
Manhattan,10,refuse,11,5690.7
Manhattan,10,res organics,11,52
Manhattan,10,school organic,11,50
Manhattan,10,xmastree,11,0
Manhattan,11,leaves organic,11,0
Manhattan,11,mgp,11,155.3
Manhattan,11,other organics,11,17.8
Manhattan,11,paper,11,204.9
Manhattan,11,refuse,11,2346.1
Manhattan,11,res organics,11,40.7
Manhattan,11,school organic,11,0
Manhattan,11,xmastree,11,0
Manhattan,12,leaves organic,11,0
Manhattan,12,mgp,11,390.3
Manhattan,12,other organics,11,0
Manhattan,12,paper,11,377.1
Manhattan,12,refuse,11,4633.3
Manhattan,12,res organics,11,91.8
Manhattan,12,school organic,11,45.9
Manhattan,12,xmastree,11,0
Manhattan,2,leaves organic,11,0
Manhattan,2,mgp,11,259.7
Manhattan,2,other organics,11,8
Manhattan,2,paper,11,400.2
Manhattan,2,refuse,11,2058.1
Manhattan,2,res organics,11,60.1
Manhattan,2,school organic,11,25.4
Manhattan,2,xmastree,11,0
Manhattan,3,leaves organic,11,0
Manhattan,3,mgp,11,305.1
Manhattan,3,other organics,11,0
Manhattan,3,paper,11,391.4
Manhattan,3,refuse,11,5723.2
Manhattan,3,res organics,11,72.1
Manhattan,3,school organic,11,32.3
Manhattan,3,xmastree,11,0
Manhattan,4,leaves organic,11,0
Manhattan,4,mgp,11,303.4
Manhattan,4,other organics,11,7
Manhattan,4,paper,11,587.4
Manhattan,4,refuse,11,3264.8
Manhattan,4,res organics,11,65.5
Manhattan,4,school organic,11,0
Manhattan,4,xmastree,11,0
Manhattan,5,leaves organic,11,0
Manhattan,5,mgp,11,141.2
Manhattan,5,other organics,11,0
Manhattan,5,paper,11,231.1
Manhattan,5,refuse,11,1737.1
Manhattan,5,res organics,11,21.6
Manhattan,5,school organic,11,0
Manhattan,5,xmastree,11,0
Manhattan,6,leaves organic,11,0
Manhattan,6,mgp,11,330.7
Manhattan,6,other organics,11,0
Manhattan,6,paper,11,656.3
Manhattan,6,refuse,11,3047.1
Manhattan,6,res organics,11,66.9
Manhattan,6,school organic,11,0
Manhattan,6,xmastree,11,0
Manhattan,7,leaves organic,11,0
Manhattan,7,mgp,11,635.5
Manhattan,7,other organics,11,0
Manhattan,7,paper,11,901.3
Manhattan,7,refuse,11,4367
Manhattan,7,res organics,11,265.1
Manhattan,7,school organic,11,37.7
Manhattan,7,xmastree,11,0
Manhattan,8,leaves organic,11,0
Manhattan,8,mgp,11,685.2
Manhattan,8,other organics,11,7.7
Manhattan,8,paper,11,994.5
Manhattan,8,refuse,11,5223.6
Manhattan,8,res organics,11,173.6
Manhattan,8,school organic,11,0
Manhattan,8,xmastree,11,0
Manhattan,9,leaves organic,11,0
Manhattan,9,mgp,11,203.5
Manhattan,9,other organics,11,0
Manhattan,9,paper,11,239.2
Manhattan,9,refuse,11,2112.4
Manhattan,9,res organics,11,63.6
Manhattan,9,school organic,11,73.9
Manhattan,9,xmastree,11,0
Manhattan,1,leaves organic,12,0
Manhattan,1,mgp,12,237.1
Manhattan,1,other organics,12,0
Manhattan,1,paper,12,401.2
Manhattan,1,refuse,12,1633.4
Manhattan,1,res organics,12,25
Manhattan,1,school organic,12,0
Manhattan,1,xmastree,12,0
Manhattan,10,leaves organic,12,0
Manhattan,10,mgp,12,261.3
Manhattan,10,other organics,12,0
Manhattan,10,paper,12,321.5
Manhattan,10,refuse,12,6270.5
Manhattan,10,res organics,12,55.9
Manhattan,10,school organic,12,57.6
Manhattan,10,xmastree,12,0
Manhattan,11,leaves organic,12,0
Manhattan,11,mgp,12,183.5
Manhattan,11,other organics,12,5.9
Manhattan,11,paper,12,264
Manhattan,11,refuse,12,2580.1
Manhattan,11,res organics,12,39.4
Manhattan,11,school organic,12,0
Manhattan,11,xmastree,12,0
Manhattan,12,leaves organic,12,0
Manhattan,12,mgp,12,508.9
Manhattan,12,other organics,12,0
Manhattan,12,paper,12,499.2
Manhattan,12,refuse,12,5093.7
Manhattan,12,res organics,12,87.9
Manhattan,12,school organic,12,49.6
Manhattan,12,xmastree,12,0
Manhattan,2,leaves organic,12,0
